date,block_time,tx_vol,tx_vol_issues_agg,tx_number,tx_fees,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo,dormancy_30,dormancy_90,sdd_30,sdd_90
09/06/15,2009-06-15,420000000000.0,0.0,84.0,420000000000.0,85945000000000.0,0,0,0,0.8412989633355071,6.5883036529045444,5738336000000.0,26112170000000.004
09/06/16,2009-06-16,355000000000.0,0.0,71.0,355000000000.0,86365000000000.0,0,0,0,0.8412989633355071,6.5883036529045444,5738336000000.0,26112170000000.004
09/06/17,2009-06-17,395000000000.0,0.0,79.0,395000000000.0,86720000000000.0,0,0,0,0.8412989633355071,6.5883036529045444,5738336000000.0,26112170000000.004
09/06/18,2009-06-18,400000000000.0,0.0,80.0,400000000000.0,87115000000000.0,0,0,0,0.8412989633355071,6.5883036529045444,5738336000000.0,26112170000000.004
09/06/19,2009-06-19,435000000000.0,0.0,87.0,435000000000.0,87515000000000.0,0,0,0,0.8412989633355071,6.5893759814660156,5738336000000.0,26114170000000.004
09/06/20,2009-06-20,390000000000.0,0.0,78.0,390000000000.0,87950000000000.0,0,0,0,0.8412989633355071,8.692872285169454,5738336000000.0,32004170000000.0
09/06/21,2009-06-21,405000000000.0,0.0,81.0,405000000000.0,88340000000000.0,0,0,0,1.9325879270982065,8.692872285169454,15313815000000.002,32004170000000.0
09/06/22,2009-06-22,680000000000.0,0.0,77.0,380000000000.0,88745000000000.0,300000000000,300000000000,300000000000,1.9325879270982065,8.692872285169454,15313815000000.002,32004170000000.0
09/06/23,2009-06-23,380000000000.0,0.0,76.0,380000000000.0,89125000000000.0,0,0,0,1.3316361935835905,8.091920551654837,10893815000000.002,27584170000000.0
09/06/24,2009-06-24,489898000000.0,0.0,97.0,475000000000.0,89505000000000.0,14898000000,14898000000,14898000000,1.3316361935835905,8.173551353677468,10893815000000.002,27944170000000.0
09/06/25,2009-06-25,440000000000.0,0.0,69.0,340000000000.0,89980000000000.0,100000000000,100000000000,100000000000,1.2522064652881952,8.479050810963964,10252979000000.002,29143334000000.0
09/06/26,2009-06-26,450000000000.0,0.0,90.0,450000000000.0,90320000000000.0,0,0,0,1.1788951849043923,8.40573953058016,9612979000000.002,28503334000000.0
09/06/27,2009-06-27,420000000000.0,0.0,84.0,420000000000.0,90770000000000.0,0,0,0,1.1788951849043923,8.40573953058016,9612979000000.002,28503334000000.0
09/06/28,2009-06-28,235000000000.0,2500000000.0,47.0,230000000000.0,91190000000000.0,5000000000,2500000000,2500000000,1.1788951849043923,8.458469233219668,9612979000000.002,28813334000000.0
09/06/29,2009-06-29,420000000000.0,3000000000.0,84.0,415000000000.0,91420000000000.0,5000000000,2000000000,2000000000,1.1233396293488367,8.402913677664113,9607979000000.002,28808334000000.0
09/06/30,2009-06-30,434500000000.0,0.0,86.0,425000000000.0,91835000000000.0,9500000000,9500000000,9500000000,1.1326877472942398,8.411829332599451,9632979000000.002,28918334000000.0
09/07/01,2009-07-01,380000000000.0,0.0,75.0,370000000000.0,92260000000000.0,10000000000,10000000000,10000000000,1.1360165587311593,8.400872429750656,9650479000000.002,28910834000000.0
09/07/02,2009-07-02,420000000000.0,1000000000.0,84.0,415000000000.0,92630000000000.0,5000000000,4000000000,4000000000,1.1286609132732703,8.464471894336539,9640479000000.002,29460834000000.0
09/07/03,2009-07-03,410000000000.0,0.0,82.0,410000000000.0,93045000000000.0,0,0,0,1.1233261573383544,8.459137138401623,9630479000000.002,29450834000000.0
09/07/04,2009-07-04,445000000000.0,0.0,89.0,445000000000.0,93455000000000.0,0,0,0,1.1233261573383544,8.459137138401623,9630479000000.002,29450834000000.0
09/07/05,2009-07-05,395000000000.0,0.0,79.0,395000000000.0,93900000000000.0,0,0,0,1.1233261573383544,8.479800317703642,9630479000000.002,29640834000000.0
09/07/06,2009-07-06,420000000000.0,0.0,84.0,420000000000.0,94295000000000.0,0,0,0,1.1233261573383544,8.479800317703642,9630479000000.002,29640834000000.0
09/07/07,2009-07-07,345000000000.0,0.0,69.0,345000000000.0,94715000000000.0,0,0,0,1.1233261573383544,8.479800317703642,9630479000000.002,29640834000000.0
09/07/08,2009-07-08,370000000000.0,0.0,74.0,370000000000.0,95060000000000.0,0,0,0,1.1233261573383544,8.479800317703642,9630479000000.002,29640834000000.0
09/07/09,2009-07-09,430000000000.0,0.0,86.0,430000000000.0,95430000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/10,2009-07-10,405000000000.0,0.0,81.0,405000000000.0,95860000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/11,2009-07-11,415000000000.0,0.0,83.0,415000000000.0,96265000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/12,2009-07-12,385000000000.0,0.0,77.0,385000000000.0,96680000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/13,2009-07-13,390000000000.0,0.0,78.0,390000000000.0,97065000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/14,2009-07-14,345000000000.0,0.0,69.0,345000000000.0,97455000000000.0,0,0,0,2.607766469469409,10.097447376527171,16139680000000.008,29915834000000.0
09/07/15,2009-07-15,225000000000.0,0.0,45.0,225000000000.0,97800000000000.0,0,0,0,2.607766469469409,22.20752200339284,16139680000000.008,62370833999999.99
09/07/16,2009-07-16,355000000000.0,0.0,71.0,355000000000.0,98025000000000.0,0,0,0,2.607766469469409,22.20752200339284,16139680000000.008,62370833999999.99
09/07/17,2009-07-17,235000000000.0,0.0,47.0,235000000000.0,98380000000000.0,0,0,0,2.607766469469409,22.20752200339284,16139680000000.008,62370833999999.99
09/07/18,2009-07-18,20000000000.0,0.0,4.0,20000000000.0,98615000000000.0,0,0,0,2.607766469469409,22.20752200339284,16139680000000.008,62370833999999.99
09/07/19,2009-07-19,350000000000.0,0.0,70.0,350000000000.0,98635000000000.0,0,0,0,2.607766469469409,23.291360387231222,16139680000000.008,67735833999999.984
09/07/20,2009-07-20,954967000000.0,0.0,71.0,350000000000.0,98985000000000.0,604967000000,604967000000,604967000000,2.607766469469409,23.291360387231222,16139680000000.008,67735833999999.984
09/07/21,2009-07-21,410000000000.0,0.0,82.0,410000000000.0,99335000000000.0,0,0,0,1.5164775057067097,22.215400548806663,6564201000000.006,58245354999999.984
09/07/22,2009-07-22,300000000000.0,0.0,60.0,300000000000.0,99745000000000.0,0,0,0,1.5164775057067097,22.215400548806663,6564201000000.006,58245354999999.984
09/07/23,2009-07-23,380000000000.0,0.0,76.0,380000000000.0,100045000000000.0,0,0,0,1.5164775057067097,23.085504483714512,6564201000000.006,64644958999999.984
09/07/24,2009-07-24,365000000000.0,0.0,73.0,365000000000.0,100425000000000.0,0,0,0,1.5164775057067097,23.206926018511112,6564201000000.006,65599934999999.984
09/07/25,2009-07-25,160000000000.0,0.0,32.0,160000000000.0,100790000000000.0,0,0,0,1.5164775057067097,23.908206662398563,6564201000000.006,72184934999999.98
09/07/26,2009-07-26,105000000000.0,0.0,21.0,105000000000.0,100950000000000.0,0,0,0,1.5164775057067097,23.908206662398563,6564201000000.006,72184934999999.98
09/07/27,2009-07-27,370000000000.0,0.0,74.0,370000000000.0,101055000000000.0,0,0,0,1.5164775057067097,24.122337295516992,6564201000000.006,74639934999999.98
09/07/28,2009-07-28,205000000000.0,0.0,41.0,205000000000.0,101425000000000.0,0,0,0,4.559925465154433,24.122337295516992,10398355000000.004,74639934999999.98
09/07/29,2009-07-29,105000000000.0,0.0,20.0,95000000000.0,101630000000000.0,10000000000,10000000000,10000000000,4.559925465154433,24.122337295516992,10398355000000.004,74639934999999.98
09/07/30,2009-07-30,80000000000.0,500000000.0,16.0,75000000000.0,101725000000000.0,5000000000,4500000000,4500000000,4.542173985864492,24.298075718614506,10368355000000.004,77254934999999.98
09/07/31,2009-07-31,85000000000.0,0.0,17.0,85000000000.0,101800000000000.0,0,0,0,4.527888271578778,24.28379000432879,10343355000000.004,77229934999999.98
09/08/01,2009-08-01,140000000000.0,0.0,28.0,140000000000.0,101885000000000.0,0,0,0,4.530029777125706,24.350801202358117,10348355000000.004,78204934999999.98
09/08/02,2009-08-02,115000000000.0,0.0,23.0,115000000000.0,102025000000000.0,0,0,0,4.54858073796429,24.350801202358117,10403355000000.004,78204934999999.98
09/08/03,2009-08-03,60000000000.0,0.0,12.0,60000000000.0,102140000000000.0,0,0,0,4.54858073796429,24.350801202358117,10403355000000.004,78204934999999.98
09/08/04,2009-08-04,405000000000.0,0.0,81.0,405000000000.0,102200000000000.0,0,0,0,4.54858073796429,24.350801202358117,10403355000000.004,78204934999999.98
09/08/05,2009-08-05,435000000000.0,0.0,87.0,435000000000.0,102605000000000.0,0,0,0,4.602438864886352,24.350801202358117,10623355000000.004,78204934999999.98
09/08/06,2009-08-06,450000000000.0,0.0,90.0,450000000000.0,103040000000000.0,0,0,0,4.602438864886352,24.350801202358117,10623355000000.004,78204934999999.98
09/08/07,2009-08-07,954953000000.0,0.0,81.0,400000000000.0,103490000000000.0,554953000000,554953000000,554953000000,4.602438864886352,28.77589483531692,10623355000000.004,90019934999999.98
09/08/08,2009-08-08,400000000000.0,0.0,80.0,400000000000.0,103890000000000.0,0,0,0,3.1179985527552976,27.291454523185863,4114153999999.999,83510733999999.98
09/08/09,2009-08-09,505000000000.0,0.0,101.0,505000000000.0,104290000000000.0,0,0,0,3.1392382200996276,27.291454523185863,4234153999999.999,83510733999999.98
09/08/10,2009-08-10,375000000000.0,0.0,75.0,375000000000.0,104795000000000.0,0,0,0,3.1392382200996276,27.291454523185863,4234153999999.999,83510733999999.98
09/08/11,2009-08-11,350000000000.0,0.0,70.0,350000000000.0,105170000000000.0,0,0,0,3.1392382200996276,27.291454523185863,4234153999999.999,83510733999999.98
09/08/12,2009-08-12,315000000000.0,0.0,63.0,315000000000.0,105520000000000.0,0,0,0,3.1392382200996276,27.291454523185863,4234153999999.999,83510733999999.98
09/08/13,2009-08-13,425000000000.0,0.0,85.0,425000000000.0,105835000000000.0,0,0,0,3.1392382200996276,27.291454523185863,4234153999999.999,83510733999999.98
09/08/14,2009-08-14,315000000000.0,0.0,63.0,315000000000.0,106260000000000.0,0,0,0,3.1392382200996276,28.913665128919945,4234153999999.999,93980733999999.98
09/08/15,2009-08-15,130000000000.0,0.0,26.0,130000000000.0,106575000000000.0,0,0,0,3.1392382200996276,28.913665128919945,4234153999999.999,93980733999999.98
09/08/16,2009-08-16,95000000000.0,0.0,19.0,95000000000.0,106705000000000.0,0,0,0,3.1392382200996276,28.923361415638,4234153999999.999,94120733999999.98
09/08/17,2009-08-17,85000000000.0,0.0,17.0,85000000000.0,106800000000000.0,0,0,0,3.1392382200996276,28.923361415638,4234153999999.999,94120733999999.98
09/08/18,2009-08-18,50000000000.0,0.0,10.0,50000000000.0,106885000000000.0,0,0,0,3.1403105486610987,28.923361415638,4236153999999.999,94120733999999.98
09/08/19,2009-08-19,90000000000.0,0.0,18.0,90000000000.0,106935000000000.0,0,0,0,5.243806852364537,28.923361415638,10126153999999.996,94120733999999.98
09/08/20,2009-08-20,110000000000.0,0.0,22.0,110000000000.0,107025000000000.0,0,0,0,5.243806852364537,28.923361415638,10126153999999.996,94120733999999.98
09/08/21,2009-08-21,70000000000.0,0.0,14.0,70000000000.0,107135000000000.0,0,0,0,5.243806852364537,28.923361415638,10126153999999.996,94120733999999.98
09/08/22,2009-08-22,35000000000.0,0.0,7.0,35000000000.0,107205000000000.0,0,0,0,5.243806852364537,29.751890168938637,10126153999999.996,110310733999999.98
09/08/23,2009-08-23,75000000000.0,0.0,15.0,75000000000.0,107240000000000.0,0,0,0,5.3254376543871675,29.751890168938637,10486153999999.996,110310733999999.98
09/08/24,2009-08-24,75000000000.0,0.0,15.0,75000000000.0,107315000000000.0,0,0,0,5.710366839969059,29.751890168938637,12326153999999.996,110310733999999.98
09/08/25,2009-08-25,250000000000.0,0.0,50.0,250000000000.0,107390000000000.0,0,0,0,5.710366839969059,29.751890168938637,12326153999999.996,110310733999999.98
09/08/26,2009-08-26,474806000000.0,4953000000.0,51.0,240000000000.0,107640000000000.0,229953000000,234706000000,234706000000,5.710366839969059,29.751890168938637,12326153999999.996,110310733999999.98
09/08/27,2009-08-27,145000000000.0,0.0,29.0,145000000000.0,107880000000000.0,0,0,0,2.7196485831608452,26.70844220949091,8801999999999.998,106476579999999.98
09/08/28,2009-08-28,375000000000.0,0.0,75.0,375000000000.0,108025000000000.0,0,0,0,2.7196485831608452,26.70844220949091,8801999999999.998,106476579999999.98
09/08/29,2009-08-29,390000000000.0,0.0,78.0,390000000000.0,108400000000000.0,0,0,0,2.7369675994407205,26.70844220949091,8916999999999.998,106476579999999.98
09/08/30,2009-08-30,490000000000.0,0.0,98.0,485000000000.0,108790000000000.0,5000000000,5000000000,5000000000,2.7369675994407205,26.70844220949091,8916999999999.998,106476579999999.98
09/08/31,2009-08-31,460000000000.0,0.0,87.0,430000000000.0,109275000000000.0,30000000000,30000000000,30000000000,2.805781203937564,26.706300703943985,9471999999999.998,106471579999999.98
09/09/01,2009-09-01,390000000000.0,0.0,78.0,390000000000.0,109705000000000.0,0,0,0,2.7872302430989793,26.6877497431054,9416999999999.998,106416579999999.98
09/09/02,2009-09-02,330000000000.0,0.0,66.0,330000000000.0,110095000000000.0,0,0,0,2.7872302430989793,26.6877497431054,9416999999999.998,106416579999999.98
09/09/03,2009-09-03,375000000000.0,0.0,62.0,305000000000.0,110425000000000.0,70000000000,70000000000,70000000000,2.8078934224009986,57.46860965988765,9606999999999.998,217381580000000.0
09/09/04,2009-09-04,320000000000.0,0.0,64.0,320000000000.0,110730000000000.0,0,0,0,2.754035295478937,57.41475153296559,9386999999999.998,217161580000000.0
09/09/05,2009-09-05,380000000000.0,0.0,76.0,380000000000.0,111050000000000.0,0,0,0,2.754035295478937,57.41475153296559,9386999999999.998,217161580000000.0
09/09/06,2009-09-06,340000000000.0,0.0,68.0,340000000000.0,111430000000000.0,0,0,0,2.754035295478937,57.41475153296559,9386999999999.998,217161580000000.0
09/09/07,2009-09-07,455000000000.0,0.0,79.0,390000000000.0,111770000000000.0,65000000000,65000000000,65000000000,4.371682354302466,57.58952809701723,9661999999999.998,218041580000000.0
09/09/08,2009-09-08,345000000000.0,0.0,69.0,345000000000.0,112160000000000.0,0,0,0,4.350442686958136,57.572105640671886,9541999999999.998,217941580000000.0
09/09/09,2009-09-09,270000000000.0,0.0,54.0,270000000000.0,112505000000000.0,0,0,0,4.350442686958136,57.572105640671886,9541999999999.998,217941580000000.0
09/09/10,2009-09-10,335000000000.0,0.0,67.0,335000000000.0,112775000000000.0,0,0,0,4.350442686958136,57.60704348557701,9541999999999.998,218166580000000.0
09/09/11,2009-09-11,335000000000.0,0.0,67.0,335000000000.0,113110000000000.0,0,0,0,4.350442686958136,57.63694716199408,9541999999999.998,218382580000000.0
09/09/12,2009-09-12,345000000000.0,0.0,69.0,345000000000.0,113445000000000.0,0,0,0,4.350442686958136,57.63694716199408,9541999999999.998,218382580000000.0
09/09/13,2009-09-13,375000000000.0,0.0,75.0,375000000000.0,113790000000000.0,0,0,0,16.460517313823804,57.63694716199408,41996999999999.99,218382580000000.0
09/09/14,2009-09-14,370000000000.0,0.0,74.0,370000000000.0,114165000000000.0,0,0,0,16.460517313823804,57.75833793885471,41996999999999.99,219487580000000.0
09/09/15,2009-09-15,220000000000.0,0.0,44.0,220000000000.0,114535000000000.0,0,0,0,16.460517313823804,57.75833793885471,41996999999999.99,219487580000000.0
09/09/16,2009-09-16,360100000000.0,0.0,73.0,360000000000.0,114755000000000.0,100000000,100000000,100000000,16.460517313823804,59.405510258945526,41996999999999.99,239280060000000.0
09/09/17,2009-09-17,925000000000.0,0.0,85.0,420000000000.0,115115000000000.0,505000000000,505000000000,505000000000,17.543283369100717,59.51493346733415,47359999999999.984,240908460000000.0
09/09/18,2009-09-18,390000000000.0,0.0,78.0,390000000000.0,115535000000000.0,0,0,0,15.43978706539728,57.4225410390792,41469999999999.984,235188460000000.0
09/09/19,2009-09-19,370000000000.0,0.0,74.0,370000000000.0,115925000000000.0,0,0,0,15.455116190735422,57.6741612419021,41554999999999.984,239342702000000.0
09/09/20,2009-09-20,390000000000.0,0.0,78.0,390000000000.0,116295000000000.0,0,0,0,15.455116190735422,57.6741612419021,41554999999999.984,239342702000000.0
09/09/21,2009-09-21,385000000000.0,0.0,70.0,345000000000.0,116685000000000.0,40000000000,40000000000,40000000000,16.32522012564327,57.67498928861718,47954603999999.984,239357702000000.0
09/09/22,2009-09-22,325000000000.0,0.0,26.0,125000000000.0,117030000000000.0,200000000000,200000000000,200000000000,16.36501085841724,57.59335848659455,48549579999999.984,238997702000000.0
09/09/23,2009-09-23,180000000000.0,0.0,36.0,180000000000.0,117155000000000.0,0,0,0,16.681362316722797,57.22537845355504,53294579999999.984,237172702000000.0
09/09/24,2009-09-24,485000000000.0,0.0,97.0,485000000000.0,117335000000000.0,0,0,0,16.681362316722797,57.22537845355504,53294579999999.984,237172702000000.0
09/09/25,2009-09-25,585000000000.0,0.0,93.0,455000000000.0,117820000000000.0,130000000000,130000000000,130000000000,16.895492949841227,57.22537845355504,55749579999999.984,237172702000000.0
09/09/26,2009-09-26,500000000000.0,0.0,100.0,500000000000.0,118275000000000.0,0,0,0,16.842763247201717,57.17264875091553,55439579999999.984,236862702000000.0
09/09/27,2009-09-27,515000000000.0,0.0,88.0,435000000000.0,118775000000000.0,80000000000,80000000000,80000000000,16.842763247201717,57.25722017948696,55439579999999.984,237232702000000.0
09/09/28,2009-09-28,425000000000.0,0.0,85.0,425000000000.0,119210000000000.0,0,0,0,17.018934133309298,57.23990116320708,57969579999999.984,237117702000000.0
09/09/29,2009-09-29,655000000000.0,0.0,90.0,440000000000.0,119635000000000.0,215000000000,215000000000,215000000000,17.018934133309298,57.26130527279612,57969579999999.984,237242702000000.0
09/09/30,2009-09-30,425000000000.0,0.0,85.0,425000000000.0,120075000000000.0,0,0,0,17.014990221294852,57.19035016275235,58384579999999.984,236682702000000.0
09/10/01,2009-10-01,410000000000.0,0.0,82.0,410000000000.0,120500000000000.0,0,0,0,17.014990221294852,57.19035016275235,58384579999999.984,236682702000000.0
09/10/02,2009-10-02,410000000000.0,0.0,73.0,360000000000.0,120910000000000.0,50000000000,50000000000,50000000000,17.014990221294852,57.19035016275235,58384579999999.984,236682702000000.0
09/10/03,2009-10-03,290000000000.0,0.0,58.0,290000000000.0,121270000000000.0,0,0,0,16.994327041992833,57.16968698345033,58194579999999.984,236492702000000.0
09/10/04,2009-10-04,265000000000.0,0.0,53.0,265000000000.0,121560000000000.0,0,0,0,16.994327041992833,57.170673188493936,58194579999999.984,236502702000000.0
09/10/05,2009-10-05,275000000000.0,0.0,55.0,275000000000.0,121825000000000.0,0,0,0,16.994327041992833,57.170673188493936,58194579999999.984,236502702000000.0
09/10/06,2009-10-06,305000000000.0,20000000000.0,45.0,215000000000.0,122100000000000.0,70000000000,90000000000,90000000000,21.419420674951635,57.170673188493936,70009579999999.984,236502702000000.0
09/10/07,2009-10-07,300000000000.0,0.0,60.0,300000000000.0,122315000000000.0,0,0,0,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/08,2009-10-08,350000000000.0,0.0,70.0,350000000000.0,122615000000000.0,0,0,0,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/09,2009-10-09,385000000000.0,0.0,77.0,385000000000.0,122965000000000.0,0,0,0,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/10,2009-10-10,395000000000.0,0.0,79.0,395000000000.0,123350000000000.0,0,0,0,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/11,2009-10-11,370000000000.0,0.0,74.0,370000000000.0,123745000000000.0,0,0,0,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/12,2009-10-12,795000000000.0,0.0,59.0,290000000000.0,124115000000000.0,505000000000,505000000000,505000000000,19.801773616128106,58.522670076403955,69734579999999.984,278776837000000.0
09/10/13,2009-10-13,285000000000.0,0.0,57.0,285000000000.0,124405000000000.0,0,0,0,9.313909594996517,46.41259544953829,47749579999999.99,246321837000000.0
09/10/14,2009-10-14,345000000000.0,0.0,69.0,345000000000.0,124690000000000.0,0,0,0,9.313909594996517,46.41259544953829,47749579999999.99,246321837000000.0
09/10/15,2009-10-15,355000000000.0,0.0,71.0,355000000000.0,125035000000000.0,0,0,0,9.323605881714569,48.56016191008141,47889579999999.99,294116837000000.0
09/10/16,2009-10-16,1270000000000.0,0.0,61.0,300000000000.0,125390000000000.0,970000000000,970000000000,970000000000,9.323605881714569,48.56894829317918,47889579999999.99,294319237000000.0
09/10/17,2009-10-17,285000000000.0,0.0,57.0,285000000000.0,125690000000000.0,0,0,0,8.239767497876185,48.30803422969348,42524580000000.0,289514237000000.0
09/10/18,2009-10-18,405000000000.0,0.0,75.0,370000000000.0,125975000000000.0,35000000000,35000000000,35000000000,8.239767497876185,48.348985586102614,42524580000000.0,289574459000000.0
09/10/19,2009-10-19,560000000000.0,0.0,112.0,560000000000.0,126345000000000.0,0,0,0,8.224438372538042,48.38815445998363,42439580000000.0,289604759000000.0
09/10/20,2009-10-20,979988000000.0,0.0,96.0,475000000000.0,126905000000000.0,504988000000,504988000000,504988000000,8.224438372538042,48.38815445998363,42439580000000.0,289604759000000.0
09/10/21,2009-10-21,489976000000.0,0.0,81.0,400000000000.0,127380000000000.0,89976000000,89976000000,89976000000,8.182863190930833,47.52410072845337,52229976000000.01,283225155000000.0
09/10/22,2009-10-22,1645000000000.0,0.0,91.0,450000000000.0,127780000000000.0,1195000000000,1195000000000,1195000000000,8.061441656134233,47.40267919365677,51275000000000.01,282270179000000.0
09/10/23,2009-10-23,445000000000.0,0.0,89.0,445000000000.0,128230000000000.0,0,0,0,7.360161012246781,46.70139854976932,44690000000000.016,275685179000000.0
09/10/24,2009-10-24,1535000000000.0,0.0,63.0,310000000000.0,128675000000000.0,1225000000000,1225000000000,1225000000000,7.360161012246781,46.70139854976932,44690000000000.016,275685179000000.0
09/10/25,2009-10-25,380000000000.0,0.0,76.0,380000000000.0,128985000000000.0,0,0,0,7.1460303791283515,46.48809855001049,42235000000000.016,273235179000000.0
09/10/26,2009-10-26,355000000000.0,0.0,71.0,355000000000.0,129365000000000.0,0,0,0,7.1460303791283515,46.48878630763011,42235000000000.016,273240079000000.0
09/10/27,2009-10-27,1620000000000.0,0.0,65.0,320000000000.0,129720000000000.0,1300000000000,1300000000000,1300000000000,7.1460303791283515,46.48943950937029,42235000000000.016,273245079000000.0
09/10/28,2009-10-28,330000000000.0,0.0,66.0,330000000000.0,130040000000000.0,0,0,0,6.952540476740898,46.378090985012264,39590000000000.016,271330079000000.0
09/10/29,2009-10-29,435000000000.0,0.0,48.0,230000000000.0,130370000000000.0,205000000000,205000000000,205000000000,6.952540476740898,46.3834823493649,39590000000000.016,271384879000000.0
09/10/30,2009-10-30,300000000000.0,0.0,60.0,300000000000.0,130600000000000.0,0,0,0,6.88552927871157,46.320471480481466,38615000000000.016,270454879000000.0
09/10/31,2009-10-31,230000000000.0,0.0,46.0,230000000000.0,130900000000000.0,0,0,0,6.88552927871157,46.32500685113628,38615000000000.016,270509879000000.0
09/11/01,2009-11-01,125000000000.0,0.0,25.0,125000000000.0,131130000000000.0,0,0,0,6.88552927871157,46.33052811716876,38615000000000.016,270579879000000.0
09/11/02,2009-11-02,165000000000.0,0.0,33.0,165000000000.0,131255000000000.0,0,0,0,37.666389195493814,46.4402955822718,149580000000000.0,272174879000000.0
09/11/03,2009-11-03,310000000000.0,0.0,62.0,310000000000.0,131420000000000.0,0,0,0,37.666389195493814,46.44449674614931,149580000000000.0,272239879000000.0
09/11/04,2009-11-04,1865000000000.0,0.0,64.0,315000000000.0,131730000000000.0,1550000000000,1550000000000,1550000000000,37.666389195493814,46.448502657390236,149580000000000.0,272304879000000.0
09/11/05,2009-11-05,285000000000.0,0.0,57.0,285000000000.0,132045000000000.0,0,0,0,33.241295562535015,42.03027916048246,137765000000000.0,260609879000000.0
09/11/06,2009-11-06,310000000000.0,0.0,62.0,310000000000.0,132330000000000.0,0,0,0,33.416072126586656,42.03296995054847,138645000000000.0,260659879000000.0
09/11/07,2009-11-07,345000000000.0,0.0,69.0,345000000000.0,132640000000000.0,0,0,0,33.419889337585644,42.046507041004865,138665000000000.0,260929879000000.0
09/11/08,2009-11-08,365000000000.0,0.0,73.0,365000000000.0,132985000000000.0,0,0,0,33.419889337585644,42.91335295936063,138665000000000.0,279659878999999.97
09/11/09,2009-11-09,320000000000.0,0.0,64.0,320000000000.0,133350000000000.0,0,0,0,33.45482718249077,42.93727583283191,138890000000000.0,280209878999999.97
09/11/10,2009-11-10,390000000000.0,0.0,78.0,390000000000.0,133670000000000.0,0,0,0,33.48473085890784,42.94029284887883,139106000000000.0,280284878999999.97
09/11/11,2009-11-11,9320000000000.0,7300000000000.0,73.0,320000000000.0,134060000000000.0,1800000000000,8900000000000,8900000000000,33.48473085890784,59.20157720283656,139106000000000.0,299309879000000.0
09/11/12,2009-11-12,330000000000.0,0.0,66.0,330000000000.0,134380000000000.0,0,0,0,31.862520253173756,86.28793058569185,128636000000000.0,415334879000000.06
09/11/13,2009-11-13,460000000000.0,5000000000.0,83.0,400000000000.0,134710000000000.0,55000000000,58000000000,58000000000,31.983911030034385,96.6826240960389,129741000000000.0,499164879000000.06
09/11/14,2009-11-14,395000000000.0,0.0,79.0,395000000000.0,135110000000000.0,0,0,0,31.97421474331633,96.80382465838296,129601000000000.0,500279879000000.06
09/11/15,2009-11-15,480000000000.0,0.0,96.0,480000000000.0,135505000000000.0,0,0,0,33.62138706340715,96.92713969494456,149393480000000.0,501579879000000.06
09/11/16,2009-11-16,485000000000.0,0.0,97.0,485000000000.0,135985000000000.0,0,0,0,33.731882600357245,97.17571870207149,151023880000000.0,504863179000000.06
09/11/17,2009-11-17,460000000000.0,0.0,92.0,460000000000.0,136470000000000.0,0,0,0,33.74298647580573,97.19692962115764,151193880000000.0,505188179000000.06
09/11/18,2009-11-18,395000000000.0,0.0,79.0,395000000000.0,136930000000000.0,0,0,0,33.99460667862863,97.31821398840019,155348122000000.0,507268157000000.06
09/11/19,2009-11-19,4785000000000.0,2185000000000.0,72.0,350000000000.0,137325000000000.0,2250000000000,4435000000000,4435000000000,33.99460667862863,97.3281218997729,155348122000000.0,507449494000000.06
09/11/20,2009-11-20,430000000000.0,0.0,86.0,430000000000.0,137675000000000.0,0,0,0,33.166905972043075,97.19565903341754,139173122000000.0,506486128000000.06
09/11/21,2009-11-21,365000000000.0,0.0,73.0,365000000000.0,138105000000000.0,0,0,0,33.166905972043075,97.22722408400155,139173122000000.0,507326128000000.06
09/11/22,2009-11-22,530000000000.0,0.0,106.0,530000000000.0,138470000000000.0,0,0,0,33.18385512458545,97.22776538263327,139188122000000.0,507341128000000.06
09/11/23,2009-11-23,480000000000.0,0.0,96.0,480000000000.0,139000000000000.0,0,0,0,33.18385512458545,97.2306792217476,139188122000000.0,507426128000000.06
09/11/24,2009-11-24,465000000000.0,0.0,93.0,465000000000.0,139480000000000.0,0,0,0,33.18385512458545,97.30045967865307,139188122000000.0,509562909000000.06
09/11/25,2009-11-25,450000000000.0,0.0,90.0,450000000000.0,139945000000000.0,0,0,0,33.18385512458545,97.88762677218223,139188122000000.0,528447909000000.06
09/11/26,2009-11-26,420000000000.0,0.0,84.0,420000000000.0,140395000000000.0,0,0,0,33.26842655315688,97.88762677218223,139558122000000.0,528447909000000.06
09/11/27,2009-11-27,370000000000.0,0.0,74.0,370000000000.0,140815000000000.0,0,0,0,33.26842655315688,98.22185609222684,139558122000000.0,540340409000000.06
